Year Month Day UTC_Hour PM2.5 PM10_mask Retrospective
2016	3	31	18	9.20	1.00	0
2016	3	31	19	9.41	1.00	0
2016	3	31	20	10.17	1.00	0
2016	3	31	21	9.91	1.00	0
2016	3	31	22	9.11	1.00	0
2016	3	31	23	9.56	1.00	0
2016	4	1	0	9.84	1.00	0
2016	4	1	1	9.32	1.00	0
2016	4	1	2	8.67	1.00	0
2016	4	1	3	9.71	1.00	0
2016	4	1	4	9.75	1.00	0
2016	4	1	5	9.72	1.00	0
2016	4	1	6	9.82	1.00	0
2016	4	1	7	10.76	1.00	0
2016	4	1	8	10.73	1.00	0
2016	4	1	9	11.75	1.00	0
2016	4	1	10	10.92	1.00	0
2016	4	1	11	11.25	1.00	0
2016	4	1	12	9.78	1.00	0
2016	4	1	13	10.47	1.00	0
2016	4	1	14	11.23	1.00	0
2016	4	1	15	11.72	1.00	0
2016	4	1	16	11.55	1.00	0
2016	4	1	17	12.34	1.00	0
2016	4	1	18	13.80	1.00	0
2016	4	1	19	13.28	1.00	0
2016	4	1	20	13.58	1.00	0
2016	4	1	21	13.42	1.00	0
2016	4	1	22	15.13	1.00	0
2016	4	1	23	14.31	1.00	0
2016	4	2	0	14.71	1.00	0
2016	4	2	1	15.47	1.00	0
2016	4	2	2	16.44	1.00	0
2016	4	2	3	19.08	1.00	0
2016	4	2	4	20.62	1.00	0
2016	4	2	5	19.79	1.00	0
2016	4	2	6	21.44	1.00	0
2016	4	2	7	21.23	1.00	0
2016	4	2	8	20.80	1.00	0
2016	4	2	9	21.96	1.00	0
2016	4	2	10	19.36	1.00	0
2016	4	2	11	18.85	1.00	0
2016	4	2	12	19.84	1.00	0
2016	4	2	13	20.41	1.00	0
2016	4	2	14	21.15	1.00	0
2016	4	2	15	21.77	1.00	0
2016	4	2	16	20.09	1.00	0
2016	4	2	17	20.43	1.00	0
2016	4	2	18	18.88	1.00	0
2016	4	2	19	19.19	1.00	0
2016	4	2	20	19.16	1.00	0
2016	4	2	21	18.55	1.00	0
2016	4	2	22	17.48	1.00	0
2016	4	2	23	16.52	1.00	0
